time            Ak              Br              Cj              sAk             sBr             sCj            
3.188777555e+04 3.203741693e-03 7.376669923e-01 1.477818021e-01 1.059452112e-01 7.769114443e-02 1.593466855e-01
3.203206413e+04 3.107089078e-03 7.334290325e-01 1.477492980e-01 1.055020686e-01 7.702854321e-02 1.584388926e-01
3.217635271e+04 3.013881344e-03 7.292169269e-01 1.477175044e-01 1.050645382e-01 7.637533099e-02 1.575400719e-01
3.232064128e+04 2.923979843e-03 7.250304845e-01 1.476863976e-01 1.046325124e-01 7.573132770e-02 1.566500811e-01
3.246492986e+04 2.837251646e-03 7.208695166e-01 1.476559549e-01 1.042058863e-01 7.509635742e-02 1.557687810e-01
3.260921844e+04 2.753569936e-03 7.167338370e-01 1.476261545e-01 1.037845575e-01 7.447024860e-02 1.548960356e-01
3.275350701e+04 2.672814448e-03 7.126232622e-01 1.475969757e-01 1.033684264e-01 7.385283426e-02 1.540317122e-01
3.289779559e+04 2.594867893e-03 7.085376099e-01 1.475683981e-01 1.029573954e-01 7.324395035e-02 1.531756803e-01
3.304208417e+04 2.519621300e-03 7.044767013e-01 1.475404026e-01 1.025513701e-01 7.264343817e-02 1.523278130e-01
3.318637275e+04 2.446968033e-03 7.004403588e-01 1.475129707e-01 1.021502576e-01 7.205114168e-02 1.514879858e-01
3.333066132e+04 2.376806757e-03 6.964284073e-01 1.474860844e-01 1.017539676e-01 7.146690886e-02 1.506560768e-01
3.347494990e+04 2.309041789e-03 6.924406738e-01 1.474597269e-01 1.013624123e-01 7.089059179e-02 1.498319672e-01
3.361923848e+04 2.243578615e-03 6.884769868e-01 1.474338815e-01 1.009755051e-01 7.032204467e-02 1.490155397e-01
3.376352705e+04 2.180330210e-03 6.845371775e-01 1.474085325e-01 1.005931625e-01 6.976112669e-02 1.482066807e-01
3.390781563e+04 2.119210431e-03 6.806210783e-01 1.473836646e-01 1.002153023e-01 6.920769892e-02 1.474052780e-01
3.405210421e+04 2.060138244e-03 6.767285236e-01 1.473592632e-01 9.984184435e-02 6.866162634e-02 1.466112222e-01
3.419639279e+04 2.003036221e-03 6.728593499e-01 1.473353142e-01 9.947271068e-02 6.812277711e-02 1.458244062e-01
3.434068136e+04 1.947828726e-03 6.690133950e-01 1.473118039e-01 9.910782457e-02 6.759102161e-02 1.450447248e-01
3.448496994e+04 1.894445182e-03 6.651904989e-01 1.472887195e-01 9.874711172e-02 6.706623415e-02 1.442720754e-01
3.462925852e+04 1.842817314e-03 6.613905030e-01 1.472660483e-01 9.839049933e-02 6.654829153e-02 1.435063573e-01
3.477354709e+04 1.792879365e-03 6.576132505e-01 1.472437783e-01 9.803791612e-02 6.603707308e-02 1.427474717e-01
3.491783567e+04 1.744567990e-03 6.538585859e-01 1.472218977e-01 9.768929238e-02 6.553246075e-02 1.419953217e-01
3.506212425e+04 1.697822809e-03 6.501263554e-01 1.472003953e-01 9.734456009e-02 6.503433924e-02 1.412498126e-01
3.520641283e+04 1.652586669e-03 6.464164069e-01 1.471792604e-01 9.700365295e-02 6.454259612e-02 1.405108516e-01
3.535070140e+04 1.608802782e-03 6.427285895e-01 1.471584824e-01 9.666650556e-02 6.405712052e-02 1.397783472e-01
3.549498998e+04 1.566417876e-03 6.390627538e-01 1.471380511e-01 9.633305436e-02 6.357780454e-02 1.390522101e-01
3.563927856e+04 1.525381681e-03 6.354187523e-01 1.471179570e-01 9.600323746e-02 6.310454306e-02 1.383323529e-01
3.578356713e+04 1.485644379e-03 6.317964385e-01 1.470981908e-01 9.567699383e-02 6.263723246e-02 1.376186896e-01
3.592785571e+04 1.447159024e-03 6.281956674e-01 1.470787432e-01 9.535426405e-02 6.217577176e-02 1.369111359e-01
3.607214429e+04 1.409880869e-03 6.246162953e-01 1.470596057e-01 9.503499006e-02 6.172006225e-02 1.362096093e-01
3.621643287e+04 1.373766589e-03 6.210581799e-01 1.470407699e-01 9.471911499e-02 6.127000720e-02 1.355140289e-01
3.636072144e+04 1.338774685e-03 6.175211802e-01 1.470222277e-01 9.440658323e-02 6.082551200e-02 1.348243151e-01
3.650501002e+04 1.304865267e-03 6.140051570e-01 1.470039714e-01 9.409734036e-02 6.038648402e-02 1.341403901e-01
3.664929860e+04 1.272000172e-03 6.105099718e-01 1.469859933e-01 9.379133319e-02 5.995283267e-02 1.334621775e-01
3.679358717e+04 1.240142646e-03 6.070354873e-01 1.469682863e-01 9.348850954e-02 5.952446908e-02 1.327896021e-01
3.693787575e+04 1.209257330e-03 6.035815673e-01 1.469508432e-01 9.318881833e-02 5.910130628e-02 1.321225902e-01
3.708216433e+04 1.179310187e-03 6.001480773e-01 1.469336573e-01 9.289220963e-02 5.868325912e-02 1.314610695e-01
3.722645291e+04 1.150268382e-03 5.967348836e-01 1.469167220e-01 9.259863446e-02 5.827024414e-02 1.308049690e-01
3.737074148e+04 1.122100705e-03 5.933418539e-01 1.469000309e-01 9.230804499e-02 5.786217974e-02 1.301542190e-01
3.751503006e+04 1.094777339e-03 5.899688571e-01 1.468835781e-01 9.202039443e-02 5.745898611e-02 1.295087512e-01
3.765931864e+04 1.068268760e-03 5.866157629e-01 1.468673575e-01 9.173563671e-02 5.706058465e-02 1.288684983e-01
3.780360721e+04 1.042546747e-03 5.832824424e-01 1.468513633e-01 9.145372673e-02 5.666689844e-02 1.282333943e-01
3.794789579e+04 1.017584468e-03 5.799687676e-01 1.468355900e-01 9.117462045e-02 5.627785224e-02 1.276033742e-01
3.809218437e+04 9.933569271e-04 5.766746117e-01 1.468200323e-01 9.089827490e-02 5.589337270e-02 1.269783747e-01
3.823647295e+04 9.698386028e-04 5.733998487e-01 1.468046851e-01 9.062464758e-02 5.551338727e-02 1.263583331e-01
3.838076152e+04 9.470053891e-04 5.701443540e-01 1.467895431e-01 9.035369699e-02 5.513782504e-02 1.257431878e-01
3.852505010e+04 9.248341723e-04 5.669080035e-01 1.467746016e-01 9.008538247e-02 5.476661656e-02 1.251328784e-01
3.866933868e+04 9.033035562e-04 5.636906751e-01 1.467598560e-01 8.981966445e-02 5.439969421e-02 1.245273460e-01
3.881362725e+04 8.823917815e-04 5.604922466e-01 1.467453016e-01 8.955650378e-02 5.403699105e-02 1.239265320e-01
3.895791583e+04 8.620782775e-04 5.573125975e-01 1.467309340e-01 8.929586219e-02 5.367844168e-02 1.233303792e-01
3.910220441e+04 8.423432223e-04 5.541516079e-01 1.467167491e-01 8.903770215e-02 5.332398196e-02 1.227388313e-01
3.924649299e+04 8.231679736e-04 5.510091591e-01 1.467027426e-01 8.878198705e-02 5.297354927e-02 1.221518330e-01
3.939078156e+04 8.045340277e-04 5.478851331e-01 1.466889106e-01 8.852868079e-02 5.262708187e-02 1.215693300e-01
3.953507014e+04 7.864237196e-04 5.447794132e-01 1.466752491e-01 8.827774802e-02 5.228451931e-02 1.209912687e-01
3.967935872e+04 7.688199980e-04 5.416918831e-01 1.466617546e-01 8.802915405e-02 5.194580226e-02 1.204175966e-01
3.982364729e+04 7.517067067e-04 5.386224279e-01 1.466484232e-01 8.778286499e-02 5.161087273e-02 1.198482620e-01
3.996793587e+04 7.350679597e-04 5.355709334e-01 1.466352515e-01 8.753884746e-02 5.127967363e-02 1.192832141e-01
4.011222445e+04 7.188884697e-04 5.325372860e-01 1.466222360e-01 8.729706873e-02 5.095214895e-02 1.187224029e-01
4.025651303e+04 7.031534704e-04 5.295213735e-01 1.466093735e-01 8.705749668e-02 5.062824374e-02 1.181657791e-01
4.040080160e+04 6.878493270e-04 5.265230843e-01 1.465966607e-01 8.682010003e-02 5.030790446e-02 1.176132946e-01
4.054509018e+04 6.729622835e-04 5.235423076e-01 1.465840946e-01 8.658484784e-02 4.999107817e-02 1.170649018e-01
4.068937876e+04 6.584789731e-04 5.205789334e-01 1.465716720e-01 8.635170974e-02 4.967771289e-02 1.165205539e-01
4.083366733e+04 6.443865738e-04 5.176328527e-01 1.465593901e-01 8.612065592e-02 4.936775764e-02 1.159802046e-01
4.097795591e+04 6.306726427e-04 5.147039572e-01 1.465472458e-01 8.589165712e-02 4.906116233e-02 1.154438087e-01
4.112224449e+04 6.173252626e-04 5.117921393e-01 1.465352365e-01 8.566468465e-02 4.875787788e-02 1.149113215e-01
4.126653307e+04 6.043343210e-04 5.088972927e-01 1.465233596e-01 8.543971087e-02 4.845785693e-02 1.143826997e-01
4.141082164e+04 5.916879229e-04 5.060193115e-01 1.465116124e-01 8.521670783e-02 4.816105168e-02 1.138578997e-01
4.155511022e+04 5.793753269e-04 5.031580904e-01 1.464999923e-01 8.499564837e-02 4.786741567e-02 1.133368790e-01
4.169939880e+04 5.673861053e-04 5.003135252e-01 1.464884969e-01 8.477650580e-02 4.757690321e-02 1.128195956e-01
4.184368737e+04 5.557101195e-04 4.974855122e-01 1.464771236e-01 8.455925389e-02 4.728946944e-02 1.123060084e-01
4.198797595e+04 5.443382591e-04 4.946739488e-01 1.464658703e-01 8.434386715e-02 4.700507072e-02 1.117960770e-01
4.213226453e+04 5.332618713e-04 4.918787331e-01 1.464547348e-01 8.413032060e-02 4.672366429e-02 1.112897616e-01
4.227655311e+04 5.224714168e-04 4.890997637e-01 1.464437147e-01 8.391858924e-02 4.644520739e-02 1.107870228e-01
4.242084168e+04 5.119582001e-04 4.863369400e-01 1.464328080e-01 8.370864869e-02 4.616965833e-02 1.102878218e-01
4.256513026e+04 5.017137851e-04 4.835901622e-01 1.464220124e-01 8.350047501e-02 4.589697615e-02 1.097921205e-01
4.270941884e+04 4.917299777e-04 4.808593310e-01 1.464113260e-01 8.329404466e-02 4.562712060e-02 1.092998812e-01
4.285370741e+04 4.819997488e-04 4.781443484e-01 1.464007469e-01 8.308933494e-02 4.536005279e-02 1.088110674e-01
4.299799599e+04 4.725153578e-04 4.754451166e-01 1.463902732e-01 8.288632306e-02 4.509573379e-02 1.083256426e-01
4.314228457e+04 4.632693975e-04 4.727615385e-01 1.463799029e-01 8.268498669e-02 4.483412541e-02 1.078435708e-01
4.328657315e+04 4.542548171e-04 4.700935178e-01 1.463696343e-01 8.248530393e-02 4.457519021e-02 1.073648166e-01
4.343086172e+04 4.454647784e-04 4.674409588e-01 1.463594656e-01 8.228725324e-02 4.431889135e-02 1.068893453e-01
4.357515030e+04 4.368927368e-04 4.648037667e-01 1.463493950e-01 8.209081349e-02 4.406519274e-02 1.064171226e-01
4.371943888e+04 4.285327927e-04 4.621818474e-01 1.463394209e-01 8.189596417e-02 4.381405928e-02 1.059481150e-01
4.386372745e+04 4.203785358e-04 4.595751070e-01 1.463295417e-01 8.170268469e-02 4.356545580e-02 1.054822889e-01
4.400801603e+04 4.124240201e-04 4.569834526e-01 1.463197558e-01 8.151095497e-02 4.331934801e-02 1.050196117e-01
4.415230461e+04 4.046634762e-04 4.544067919e-01 1.463100616e-01 8.132075526e-02 4.307570215e-02 1.045600510e-01
4.429659319e+04 3.970913002e-04 4.518450333e-01 1.463004576e-01 8.113206613e-02 4.283448503e-02 1.041035748e-01
4.444088176e+04 3.897022870e-04 4.492980857e-01 1.462909424e-01 8.094486859e-02 4.259566424e-02 1.036501519e-01
4.458517034e+04 3.824913633e-04 4.467658588e-01 1.462815145e-01 8.075914398e-02 4.235920789e-02 1.031997515e-01
4.472945892e+04 3.754533371e-04 4.442482628e-01 1.462721725e-01 8.057487375e-02 4.212508433e-02 1.027523430e-01
4.487374749e+04 3.685833040e-04 4.417452085e-01 1.462629151e-01 8.039203974e-02 4.189326256e-02 1.023078962e-01
4.501803607e+04 3.618764950e-04 4.392566073e-01 1.462537409e-01 8.021062408e-02 4.166371210e-02 1.018663814e-01
4.516232465e+04 3.553282672e-04 4.367823714e-01 1.462446485e-01 8.003060918e-02 4.143640294e-02 1.014277695e-01
4.530661323e+04 3.489347779e-04 4.343224135e-01 1.462356369e-01 7.985197811e-02 4.121130617e-02 1.009920319e-01
4.545090180e+04 3.426914576e-04 4.318766468e-01 1.462267048e-01 7.967471374e-02 4.098839258e-02 1.005591402e-01
4.559519038e+04 3.365940686e-04 4.294449852e-01 1.462178509e-01 7.949879929e-02 4.076763361e-02 1.001290661e-01
4.573947896e+04 3.306385434e-04 4.270273431e-01 1.462090740e-01 7.932421832e-02 4.054900120e-02 9.970178208e-02
4.588376754e+04 3.248209175e-04 4.246236355e-01 1.462003730e-01 7.915095462e-02 4.033246772e-02 9.927726081e-02
4.602805611e+04 3.191373218e-04 4.222337780e-01 1.461917467e-01 7.897899221e-02 4.011800598e-02 9.885547537e-02
4.617234469e+04 3.135841161e-04 4.198576867e-01 1.461831941e-01 7.880831545e-02 3.990558934e-02 9.843639924e-02
4.631663327e+04 3.081584825e-04 4.174952787e-01 1.461747142e-01 7.863890937e-02 3.969519226e-02 9.802000680e-02
4.646092184e+04 3.028564581e-04 4.151464710e-01 1.461663058e-01 7.847075848e-02 3.948678842e-02 9.760627188e-02
4.660521042e+04 2.976746769e-04 4.128111815e-01 1.461579680e-01 7.830384784e-02 3.928035237e-02 9.719516902e-02
4.674949900e+04 2.926098595e-04 4.104893287e-01 1.461496997e-01 7.813816273e-02 3.907585908e-02 9.678667309e-02
4.689378758e+04 2.876588070e-04 4.081808313e-01 1.461415000e-01 7.797368864e-02 3.887328388e-02 9.638075925e-02
4.703807615e+04 2.828183952e-04 4.058856090e-01 1.461333678e-01 7.781041129e-02 3.867260246e-02 9.597740302e-02
4.718236473e+04 2.780859153e-04 4.036035817e-01 1.461253023e-01 7.764831680e-02 3.847379126e-02 9.557658046e-02
4.732665331e+04 2.734588361e-04 4.013346703e-01 1.461173026e-01 7.748739160e-02 3.827682720e-02 9.517826804e-02
4.747094188e+04 2.689340566e-04 3.990787956e-01 1.461093678e-01 7.732762189e-02 3.808168683e-02 9.478244203e-02
4.761523046e+04 2.645088721e-04 3.968358793e-01 1.461014970e-01 7.716899428e-02 3.788834742e-02 9.438907923e-02
4.775951904e+04 2.601806499e-04 3.946058435e-01 1.460936893e-01 7.701149557e-02 3.769678656e-02 9.399815676e-02
4.790380762e+04 2.559468247e-04 3.923886109e-01 1.460859439e-01 7.685511276e-02 3.750698220e-02 9.360965199e-02
4.804809619e+04 2.518048949e-04 3.901841045e-01 1.460782600e-01 7.669983304e-02 3.731891259e-02 9.322354262e-02
4.819238477e+04 2.477527688e-04 3.879922483e-01 1.460706368e-01 7.654564407e-02 3.713255681e-02 9.283980694e-02
4.833667335e+04 2.437881161e-04 3.858129663e-01 1.460630735e-01 7.639253343e-02 3.694789381e-02 9.245842321e-02
4.848096192e+04 2.399085899e-04 3.836461832e-01 1.460555694e-01 7.624048885e-02 3.676490277e-02 9.207936991e-02
4.862525050e+04 2.361120077e-04 3.814918241e-01 1.460481237e-01 7.608949830e-02 3.658356331e-02 9.170262588e-02
4.876953908e+04 2.323962453e-04 3.793498148e-01 1.460407356e-01 7.593954991e-02 3.640385536e-02 9.132817020e-02
4.891382766e+04 2.287592328e-04 3.772200814e-01 1.460334045e-01 7.579063201e-02 3.622575914e-02 9.095598224e-02
4.905811623e+04 2.251989522e-04 3.751025504e-01 1.460261296e-01 7.564273307e-02 3.604925514e-02 9.058604159e-02
4.920240481e+04 2.217137343e-04 3.729971491e-01 1.460189103e-01 7.549584205e-02 3.587432469e-02 9.021832852e-02
4.934669339e+04 2.183015445e-04 3.709038050e-01 1.460117458e-01 7.534994765e-02 3.570094866e-02 8.985282296e-02
4.949098196e+04 2.149605526e-04 3.688224462e-01 1.460046356e-01 7.520503885e-02 3.552910845e-02 8.948950530e-02
4.963527054e+04 2.116889781e-04 3.667530011e-01 1.459975789e-01 7.506110483e-02 3.535878575e-02 8.912835618e-02
4.977955912e+04 2.084850847e-04 3.646953987e-01 1.459905752e-01 7.491813490e-02 3.518996252e-02 8.876935647e-02
4.992384770e+04 2.053471779e-04 3.626495685e-01 1.459836237e-01 7.477611853e-02 3.502262097e-02 8.841248725e-02
5.006813627e+04 2.022736589e-04 3.606154404e-01 1.459767239e-01 7.463504537e-02 3.485674366e-02 8.805772992e-02
5.021242485e+04 1.992631041e-04 3.585929450e-01 1.459698752e-01 7.449490537e-02 3.469231359e-02 8.770506619e-02
5.035671343e+04 1.963138548e-04 3.565820130e-01 1.459630770e-01 7.435568832e-02 3.452931360e-02 8.735447775e-02
5.050100200e+04 1.934244071e-04 3.545825756e-01 1.459563288e-01 7.421738432e-02 3.436772694e-02 8.700594660e-02
5.064529058e+04 1.905932935e-04 3.525945645e-01 1.459496300e-01 7.407998355e-02 3.420753712e-02 8.665945497e-02
5.078957916e+04 1.878190799e-04 3.506179119e-01 1.459429800e-01 7.394347635e-02 3.404872784e-02 8.631498528e-02
5.093386774e+04 1.851003635e-04 3.486525504e-01 1.459363782e-01 7.380785319e-02 3.389128308e-02 8.597252015e-02
5.107815631e+04 1.824359807e-04 3.466984129e-01 1.459298242e-01 7.367310488e-02 3.373518733e-02 8.563204271e-02
5.122244489e+04 1.798247197e-04 3.447554328e-01 1.459233173e-01 7.353922225e-02 3.358042521e-02 8.529353616e-02
5.136673347e+04 1.772651714e-04 3.428235440e-01 1.459168571e-01 7.340619605e-02 3.342698117e-02 8.495698359e-02
5.151102204e+04 1.747560973e-04 3.409026807e-01 1.459104431e-01 7.327401730e-02 3.327484009e-02 8.462236846e-02
5.165531062e+04 1.722962870e-04 3.389927777e-01 1.459040747e-01 7.314267712e-02 3.312398707e-02 8.428967443e-02
5.179959920e+04 1.698845563e-04 3.370937700e-01 1.458977515e-01 7.301216676e-02 3.297440742e-02 8.395888535e-02
5.194388778e+04 1.675197454e-04 3.352055931e-01 1.458914729e-01 7.288247758e-02 3.282608663e-02 8.362998524e-02
5.208817635e+04 1.652007172e-04 3.333281829e-01 1.458852385e-01 7.275360104e-02 3.267901041e-02 8.330295831e-02
5.223246493e+04 1.629265525e-04 3.314614760e-01 1.458790478e-01 7.262552892e-02 3.253316493e-02 8.297778913e-02
5.237675351e+04 1.606963398e-04 3.296054095e-01 1.458729006e-01 7.249825306e-02 3.238853657e-02 8.265446244e-02
5.252104208e+04 1.585088878e-04 3.277599202e-01 1.458667962e-01 7.237176516e-02 3.224511139e-02 8.233296282e-02
5.266533066e+04 1.563631961e-04 3.259249457e-01 1.458607342e-01 7.224605715e-02 3.210287590e-02 8.201327522e-02
5.280961924e+04 1.542582861e-04 3.241004240e-01 1.458547142e-01 7.212112109e-02 3.196181678e-02 8.169538473e-02
5.295390782e+04 1.521931996e-04 3.222862935e-01 1.458487358e-01 7.199694912e-02 3.182192092e-02 8.137927661e-02
5.309819639e+04 1.501669974e-04 3.204824928e-01 1.458427985e-01 7.187353349e-02 3.168317535e-02 8.106493629e-02
5.324248497e+04 1.481787579e-04 3.186889611e-01 1.458369019e-01 7.175086653e-02 3.154556728e-02 8.075234934e-02
5.338677355e+04 1.462277408e-04 3.169056379e-01 1.458310457e-01 7.162894090e-02 3.140908441e-02 8.044150176e-02
5.353106212e+04 1.443132742e-04 3.151324631e-01 1.458252294e-01 7.150774939e-02 3.127371473e-02 8.013237980e-02
5.367535070e+04 1.424343577e-04 3.133693769e-01 1.458194526e-01 7.138728446e-02 3.113944567e-02 7.982496927e-02
5.381963928e+04 1.405901885e-04 3.116163199e-01 1.458137150e-01 7.126753889e-02 3.100626516e-02 7.951925643e-02
5.396392786e+04 1.387799825e-04 3.098732333e-01 1.458080161e-01 7.114850554e-02 3.087416133e-02 7.921522768e-02
5.410821643e+04 1.370029734e-04 3.081400583e-01 1.458023556e-01 7.103017738e-02 3.074312244e-02 7.891286959e-02
5.425250501e+04 1.352584117e-04 3.064167367e-01 1.457967331e-01 7.091254745e-02 3.061313693e-02 7.861216885e-02
5.439679359e+04 1.335455634e-04 3.047032106e-01 1.457911482e-01 7.079560888e-02 3.048419335e-02 7.831311231e-02
5.454108216e+04 1.318637771e-04 3.029994225e-01 1.457856006e-01 7.067935498e-02 3.035628060e-02 7.801568706e-02
5.468537074e+04 1.302124708e-04 3.013053156e-01 1.457800900e-01 7.056377925e-02 3.022938785e-02 7.771988041e-02
5.482965932e+04 1.285908859e-04 2.996208328e-01 1.457746160e-01 7.044887495e-02 3.010350392e-02 7.742567951e-02
5.497394790e+04 1.269983721e-04 2.979459177e-01 1.457691782e-01 7.033463558e-02 2.997861802e-02 7.713307179e-02
5.511823647e+04 1.254342940e-04 2.962805142e-01 1.457637764e-01 7.022105473e-02 2.985471951e-02 7.684204480e-02
5.526252505e+04 1.238980305e-04 2.946245665e-01 1.457584102e-01 7.010812607e-02 2.973179785e-02 7.655258623e-02
5.540681363e+04 1.223889739e-04 2.929780193e-01 1.457530792e-01 6.999584331e-02 2.960984268e-02 7.626468391e-02
5.555110220e+04 1.209065290e-04 2.913408175e-01 1.457477832e-01 6.988420029e-02 2.948884373e-02 7.597832578e-02
5.569539078e+04 1.194501515e-04 2.897129064e-01 1.457425218e-01 6.977319095e-02 2.936879101e-02 7.569350000e-02
5.583967936e+04 1.180193681e-04 2.880942319e-01 1.457372948e-01 6.966280941e-02 2.924967481e-02 7.541019497e-02
5.598396794e+04 1.166135654e-04 2.864847397e-01 1.457321018e-01 6.955304964e-02 2.913148509e-02 7.512839889e-02
5.612825651e+04 1.152322124e-04 2.848843762e-01 1.457269425e-01 6.944390575e-02 2.901421216e-02 7.484810023e-02
5.627254509e+04 1.138747894e-04 2.832930880e-01 1.457218166e-01 6.933537195e-02 2.889784645e-02 7.456928757e-02
5.641683367e+04 1.125407881e-04 2.817108222e-01 1.457167238e-01 6.922744252e-02 2.878237851e-02 7.429194961e-02
5.656112224e+04 1.112297104e-04 2.801375260e-01 1.457116639e-01 6.912011180e-02 2.866779900e-02 7.401607518e-02
5.670541082e+04 1.099410681e-04 2.785731470e-01 1.457066365e-01 6.901337420e-02 2.855409870e-02 7.374165320e-02
5.684969940e+04 1.086744080e-04 2.770176332e-01 1.457016414e-01 6.890722425e-02 2.844126858e-02 7.346867278e-02
5.699398798e+04 1.074293523e-04 2.754709330e-01 1.456966782e-01 6.880165665e-02 2.832929993e-02 7.319712329e-02
5.713827655e+04 1.062053911e-04 2.739329949e-01 1.456917468e-01 6.869666590e-02 2.821818371e-02 7.292699386e-02
5.728256513e+04 1.050020869e-04 2.724037678e-01 1.456868469e-01 6.859224672e-02 2.810791119e-02 7.265827389e-02
5.742685371e+04 1.038190111e-04 2.708832009e-01 1.456819780e-01 6.848839384e-02 2.799847375e-02 7.239095289e-02
5.757114228e+04 1.026557437e-04 2.693712437e-01 1.456771402e-01 6.838510209e-02 2.788986286e-02 7.212502048e-02
5.771543086e+04 1.015118729e-04 2.678678462e-01 1.456723329e-01 6.828236635e-02 2.778207012e-02 7.186046635e-02
5.785971944e+04 1.003869944e-04 2.663729584e-01 1.456675560e-01 6.818018155e-02 2.767508720e-02 7.159728033e-02
5.800400802e+04 9.928073649e-05 2.648865308e-01 1.456628093e-01 6.807854273e-02 2.756890597e-02 7.133545238e-02
5.814829659e+04 9.819283723e-05 2.634085145e-01 1.456580925e-01 6.797744514e-02 2.746351867e-02 7.107497278e-02
5.829258517e+04 9.712283547e-05 2.619388604e-01 1.456534053e-01 6.787688377e-02 2.735891707e-02 7.081583147e-02
5.843687375e+04 9.607036900e-05 2.604775197e-01 1.456487476e-01 6.777685380e-02 2.725509328e-02 7.055801868e-02
5.858116232e+04 9.503508268e-05 2.590244442e-01 1.456441190e-01 6.767735047e-02 2.715203950e-02 7.030152474e-02
5.872545090e+04 9.401662806e-05 2.575795859e-01 1.456395193e-01 6.757836907e-02 2.704974805e-02 7.004634007e-02
5.886973948e+04 9.301466301e-05 2.561428970e-01 1.456349483e-01 6.747990496e-02 2.694821131e-02 6.979245518e-02
5.901402806e+04 9.202885129e-05 2.547143300e-01 1.456304058e-01 6.738195353e-02 2.684742178e-02 6.953986067e-02
5.915831663e+04 9.105886219e-05 2.532938377e-01 1.456258915e-01 6.728451023e-02 2.674737201e-02 6.928854722e-02
5.930260521e+04 9.010437013e-05 2.518813734e-01 1.456214052e-01 6.718757057e-02 2.664805467e-02 6.903850563e-02
5.944689379e+04 8.916520497e-05 2.504768905e-01 1.456169467e-01 6.709113035e-02 2.654946297e-02 6.878972710e-02
5.959118236e+04 8.824101792e-05 2.490803428e-01 1.456125157e-01 6.699518513e-02 2.645158962e-02 6.854220252e-02
5.973547094e+04 8.733148200e-05 2.476916842e-01 1.456081121e-01 6.689973050e-02 2.635442748e-02 6.829592286e-02
5.987975952e+04 8.643630909e-05 2.463108688e-01 1.456037356e-01 6.680476220e-02 2.625796959e-02 6.805087928e-02
6.002404810e+04 8.555521651e-05 2.449378513e-01 1.455993860e-01 6.671027598e-02 2.616220905e-02 6.780706302e-02
6.016833667e+04 8.468792673e-05 2.435725865e-01 1.455950631e-01 6.661626768e-02 2.606713908e-02 6.756446539e-02
6.031262525e+04 8.383416708e-05 2.422150294e-01 1.455907666e-01 6.652273315e-02 2.597275295e-02 6.732307781e-02
6.045691383e+04 8.299366948e-05 2.408651354e-01 1.455864965e-01 6.642966829e-02 2.587904401e-02 6.708289174e-02
6.060120240e+04 8.216617015e-05 2.395228602e-01 1.455822524e-01 6.633706906e-02 2.578600570e-02 6.684389874e-02
6.074549098e+04 8.135146319e-05 2.381881597e-01 1.455780342e-01 6.624493156e-02 2.569363170e-02 6.660609060e-02
6.088977956e+04 8.054936773e-05 2.368609904e-01 1.455738417e-01 6.615325198e-02 2.560191587e-02 6.636945922e-02
6.103406814e+04 7.975957762e-05 2.355413084e-01 1.455696747e-01 6.606202629e-02 2.551085166e-02 6.613399624e-02
6.117835671e+04 7.898185905e-05 2.342290707e-01 1.455655330e-01 6.597125063e-02 2.542043281e-02 6.589969355e-02
6.132264529e+04 7.821598283e-05 2.329242340e-01 1.455614165e-01 6.588092119e-02 2.533065319e-02 6.566654312e-02
6.146693387e+04 7.746172416e-05 2.316267557e-01 1.455573248e-01 6.579103419e-02 2.524150668e-02 6.543453698e-02
6.161122244e+04 7.671886244e-05 2.303365932e-01 1.455532579e-01 6.570158592e-02 2.515298728e-02 6.520366727e-02
6.175551102e+04 7.598718106e-05 2.290537043e-01 1.455492156e-01 6.561257268e-02 2.506508901e-02 6.497392615e-02
6.189979960e+04 7.526646720e-05 2.277780470e-01 1.455451977e-01 6.552399081e-02 2.497780601e-02 6.474530588e-02
6.204408818e+04 7.455651161e-05 2.265095796e-01 1.455412039e-01 6.543583671e-02 2.489113243e-02 6.451779879e-02
6.218837675e+04 7.385720779e-05 2.252482603e-01 1.455372341e-01 6.534810708e-02 2.480506301e-02 6.429139770e-02
6.233266533e+04 7.316829860e-05 2.239940481e-01 1.455332881e-01 6.526079823e-02 2.471959178e-02 6.406609482e-02
6.247695391e+04 7.248959338e-05 2.227469020e-01 1.455293657e-01 6.517390667e-02 2.463471314e-02 6.384188271e-02
6.262124248e+04 7.182090580e-05 2.215067811e-01 1.455254667e-01 6.508742898e-02 2.455042158e-02 6.361875401e-02
6.276553106e+04 7.116205325e-05 2.202736449e-01 1.455215911e-01 6.500136174e-02 2.446671162e-02 6.339670141e-02
6.290981964e+04 7.051285668e-05 2.190474532e-01 1.455177385e-01 6.491570159e-02 2.438357786e-02 6.317571768e-02
6.305410822e+04 6.987314041e-05 2.178281659e-01 1.455139088e-01 6.483044520e-02 2.430101496e-02 6.295579563e-02
6.319839679e+04 6.924273203e-05 2.166157431e-01 1.455101018e-01 6.474558927e-02 2.421901763e-02 6.273692817e-02
6.334268537e+04 6.862146222e-05 2.154101454e-01 1.455063174e-01 6.466113055e-02 2.413758066e-02 6.251910825e-02
6.348697395e+04 6.800918186e-05 2.142113340e-01 1.455025556e-01 6.457706586e-02 2.405669898e-02 6.230232891e-02
6.363126253e+04 6.740573226e-05 2.130192702e-01 1.454988162e-01 6.449339201e-02 2.397636749e-02 6.208658323e-02
