time            Cj              Ck             
8.016032064e+01 7.479970740e-01 1.630207105e+01
8.036072144e+01 7.480033955e-01 1.634295183e+01
8.056112224e+01 7.480097168e-01 1.638382988e+01
8.076152305e+01 7.480160379e-01 1.642470521e+01
8.096192385e+01 7.480223588e-01 1.646557781e+01
8.116232465e+01 7.480286795e-01 1.650644769e+01
8.136272545e+01 7.480350000e-01 1.654731484e+01
8.156312625e+01 7.480413202e-01 1.658817927e+01
8.176352705e+01 7.480476402e-01 1.662904098e+01
8.196392786e+01 7.480539601e-01 1.666989997e+01
8.216432866e+01 7.480602797e-01 1.671075623e+01
8.236472946e+01 7.480665991e-01 1.675160976e+01
8.256513026e+01 7.480729182e-01 1.679246058e+01
8.276553106e+01 7.480792372e-01 1.683330867e+01
8.296593186e+01 7.480855560e-01 1.687415404e+01
8.316633267e+01 7.480918745e-01 1.691499669e+01
8.336673347e+01 7.480981928e-01 1.695583662e+01
8.356713427e+01 7.481045109e-01 1.699667383e+01
8.376753507e+01 7.481108288e-01 1.703750831e+01
8.396793587e+01 7.481171465e-01 1.707834008e+01
8.416833667e+01 7.481234640e-01 1.711916912e+01
8.436873747e+01 7.481297813e-01 1.715999544e+01
8.456913828e+01 7.481360983e-01 1.720081904e+01
8.476953908e+01 7.481424151e-01 1.724163993e+01
8.496993988e+01 7.481487318e-01 1.728245809e+01
8.517034068e+01 7.481550482e-01 1.732327353e+01
8.537074148e+01 7.481613644e-01 1.736408626e+01
8.557114228e+01 7.481676804e-01 1.740489626e+01
8.577154309e+01 7.481739961e-01 1.744570355e+01
8.597194389e+01 7.481803117e-01 1.748650811e+01
8.617234469e+01 7.481866270e-01 1.752730996e+01
8.637274549e+01 7.481929422e-01 1.756810909e+01
8.657314629e+01 7.481992571e-01 1.760890550e+01
8.677354709e+01 7.482055718e-01 1.764969920e+01
8.697394790e+01 7.482118863e-01 1.769049017e+01
8.717434870e+01 7.482182005e-01 1.773127843e+01
8.737474950e+01 7.482245146e-01 1.777206398e+01
8.757515030e+01 7.482308285e-01 1.781284680e+01
8.777555110e+01 7.482371421e-01 1.785362691e+01
8.797595190e+01 7.482434555e-01 1.789440430e+01
8.817635271e+01 7.482497687e-01 1.793517898e+01
8.837675351e+01 7.482560817e-01 1.797595094e+01
8.857715431e+01 7.482623945e-01 1.801672019e+01
8.877755511e+01 7.482687071e-01 1.805748672e+01
8.897795591e+01 7.482750194e-01 1.809825053e+01
8.917835671e+01 7.482813316e-01 1.813901163e+01
8.937875752e+01 7.482876435e-01 1.817977002e+01
8.957915832e+01 7.482939552e-01 1.822052569e+01
8.977955912e+01 7.483002668e-01 1.826127864e+01
8.997995992e+01 7.483065780e-01 1.830202889e+01
9.018036072e+01 7.483128891e-01 1.834277641e+01
9.038076152e+01 7.483192000e-01 1.838352123e+01
9.058116232e+01 7.483255107e-01 1.842426333e+01
9.078156313e+01 7.483318211e-01 1.846500272e+01
9.098196393e+01 7.483381313e-01 1.850573939e+01
9.118236473e+01 7.483444413e-01 1.854647336e+01
9.138276553e+01 7.483507511e-01 1.858720461e+01
9.158316633e+01 7.483570607e-01 1.862793315e+01
9.178356713e+01 7.483633701e-01 1.866865897e+01
9.198396794e+01 7.483696793e-01 1.870938209e+01
9.218436874e+01 7.483759882e-01 1.875010249e+01
9.238476954e+01 7.483822970e-01 1.879082018e+01
9.258517034e+01 7.483886055e-01 1.883153516e+01
9.278557114e+01 7.483949138e-01 1.887224743e+01
9.298597194e+01 7.484012219e-01 1.891295699e+01
9.318637275e+01 7.484075298e-01 1.895366384e+01
9.338677355e+01 7.484138374e-01 1.899436798e+01
9.358717435e+01 7.484201449e-01 1.903506941e+01
9.378757515e+01 7.484264522e-01 1.907576813e+01
9.398797595e+01 7.484327592e-01 1.911646414e+01
9.418837675e+01 7.484390660e-01 1.915715744e+01
9.438877756e+01 7.484453726e-01 1.919784803e+01
9.458917836e+01 7.484516790e-01 1.923853592e+01
9.478957916e+01 7.484579852e-01 1.927922109e+01
9.498997996e+01 7.484642912e-01 1.931990356e+01
9.519038076e+01 7.484705969e-01 1.936058332e+01
9.539078156e+01 7.484769025e-01 1.940126037e+01
9.559118236e+01 7.484832078e-01 1.944193471e+01
9.579158317e+01 7.484895129e-01 1.948260635e+01
9.599198397e+01 7.484958178e-01 1.952327527e+01
9.619238477e+01 7.485021225e-01 1.956394150e+01
9.639278557e+01 7.485084270e-01 1.960460501e+01
9.659318637e+01 7.485147312e-01 1.964526582e+01
9.679358717e+01 7.485210353e-01 1.968592392e+01
9.699398798e+01 7.485273391e-01 1.972657932e+01
9.719438878e+01 7.485336428e-01 1.976723201e+01
9.739478958e+01 7.485399462e-01 1.980788200e+01
9.759519038e+01 7.485462494e-01 1.984852928e+01
9.779559118e+01 7.485525524e-01 1.988917386e+01
9.799599198e+01 7.485588551e-01 1.992981573e+01
9.819639279e+01 7.485651577e-01 1.997045489e+01
9.839679359e+01 7.485714600e-01 2.001109136e+01
9.859719439e+01 7.485777622e-01 2.005172511e+01
9.879759519e+01 7.485840641e-01 2.009235617e+01
9.899799599e+01 7.485903658e-01 2.013298452e+01
9.919839679e+01 7.485966673e-01 2.017361017e+01
9.939879760e+01 7.486029686e-01 2.021423311e+01
9.959919840e+01 7.486092697e-01 2.025485335e+01
9.979959920e+01 7.486155705e-01 2.029547089e+01
1.000000000e+02 7.486218712e-01 2.033608573e+01
