time            Ak              Br              Cj              sAk             sBr             sCj            
4.517434870e+04 4.518549643e-01 9.683671309e-01 1.330864781e-01 3.946849274e-02 1.664657547e-02 9.301857139e-02
4.537875752e+04 4.305439344e-01 9.746196623e-01 1.316151410e-01 4.142774681e-02 1.655553163e-02 9.348316268e-02
4.558316633e+04 4.098073190e-01 9.801525865e-01 1.302997918e-01 4.351779408e-02 1.648231556e-02 9.381845860e-02
4.578757515e+04 3.896523688e-01 9.849626995e-01 1.291366499e-01 4.574669438e-02 1.642680305e-02 9.401916467e-02
4.599198397e+04 3.700843843e-01 9.890489592e-01 1.281226857e-01 4.812277119e-02 1.638894280e-02 9.408033078e-02
4.619639279e+04 3.511069598e-01 9.924123232e-01 1.272555904e-01 5.065455899e-02 1.636875851e-02 9.399743892e-02
4.640080160e+04 3.327222238e-01 9.950555834e-01 1.265337445e-01 5.335073492e-02 1.636635084e-02 9.376650175e-02
4.660521042e+04 3.149310702e-01 9.969831990e-01 1.259561845e-01 5.622003409e-02 1.638189956e-02 9.338417133e-02
4.680961924e+04 2.977333788e-01 9.982011312e-01 1.255225674e-01 5.927114669e-02 1.641566566e-02 9.284785708e-02
4.701402806e+04 2.811282184e-01 9.987166809e-01 1.252331318e-01 6.251259540e-02 1.646799355e-02 9.215585104e-02
4.721843687e+04 2.651140309e-01 9.985383303e-01 1.250886550e-01 6.595259242e-02 1.653931340e-02 9.130745772e-02
4.742284569e+04 2.496887907e-01 9.976755915e-01 1.250904064e-01 6.959887593e-02 1.663014340e-02 9.030312506e-02
4.762725451e+04 2.348501368e-01 9.961388603e-01 1.252400948e-01 7.345852717e-02 1.674109228e-02 8.914457180e-02
4.783166333e+04 2.205954731e-01 9.939392780e-01 1.255398102e-01 7.753776949e-02 1.687286178e-02 8.783490563e-02
4.803607214e+04 2.069220346e-01 9.910886003e-01 1.259919590e-01 8.184175223e-02 1.702624934e-02 8.637872585e-02
4.824048096e+04 1.938269167e-01 9.875990727e-01 1.265991922e-01 8.637432367e-02 1.720215090e-02 8.478220314e-02
4.844488978e+04 1.813070657e-01 9.834833139e-01 1.273643267e-01 9.113779844e-02 1.740156403e-02 8.305312927e-02
4.864929860e+04 1.693592327e-01 9.787542044e-01 1.282902592e-01 9.613272549e-02 1.762559130e-02 8.120093104e-02
4.885370741e+04 1.579798877e-01 9.734247822e-01 1.293798731e-01 1.013576650e-01 1.787544425e-02 7.923663615e-02
4.905811623e+04 1.471650976e-01 9.675081435e-01 1.306359380e-01 1.068089830e-01 1.815244803e-02 7.717278817e-02
4.926252505e+04 1.369103817e-01 9.610173470e-01 1.320610082e-01 1.124806681e-01 1.845804687e-02 7.502331711e-02
4.946693387e+04 1.272105435e-01 9.539653226e-01 1.336573131e-01 1.183641823e-01 1.879381065e-02 7.280335245e-02
4.967134269e+04 1.180594869e-01 9.463647856e-01 1.354266474e-01 1.244483532e-01 1.916144299e-02 7.052898187e-02
4.987575150e+04 1.094500296e-01 9.382281537e-01 1.373702617e-01 1.307193117e-01 1.956279101e-02 6.821696582e-02
5.008016032e+04 1.013737273e-01 9.295674672e-01 1.394887569e-01 1.371604774e-01 1.999985715e-02 6.588441840e-02
5.028456914e+04 9.382071685e-02 9.203943150e-01 1.417819834e-01 1.437525948e-01 2.047481331e-02 6.354846316e-02
5.048897796e+04 8.677959115e-02 9.107197649e-01 1.442489498e-01 1.504738195e-01 2.099001783e-02 6.122587889e-02
5.069338677e+04 8.023731606e-02 9.005543000e-01 1.468877421e-01 1.572998482e-01 2.154803538e-02 5.893275410e-02
5.089779559e+04 7.417919605e-02 8.899077626e-01 1.496954569e-01 1.642040863e-01 2.215166000e-02 5.668416515e-02
5.110220441e+04 6.858889451e-02 8.787893060e-01 1.526681499e-01 1.711578452e-01 2.280394165e-02 5.449389332e-02
5.130661323e+04 6.344851182e-02 8.672073567e-01 1.558008015e-01 1.781305610e-01 2.350821628e-02 5.237419507e-02
5.151102204e+04 5.873871872e-02 8.551695879e-01 1.590872982e-01 1.850900231e-01 2.426813948e-02 5.033563553e-02
5.171543086e+04 5.443893919e-02 8.426829050e-01 1.625204318e-01 1.920026032e-01 2.508772364e-02 4.838698863e-02
5.191983968e+04 5.052757719e-02 8.297534457e-01 1.660919133e-01 1.988334779e-01 2.597137851e-02 4.653520719e-02
5.212424850e+04 4.698227729e-02 8.163865956e-01 1.697924003e-01 2.055468379e-01 2.692395498e-02 4.478546027e-02
5.232865731e+04 4.378020659e-02 8.025870211e-01 1.736115355e-01 2.121060777e-01 2.795079179e-02 4.314123092e-02
5.253306613e+04 4.089834709e-02 7.883587191e-01 1.775379941e-01 2.184739656e-01 2.905776446e-02 4.160446347e-02
5.273747495e+04 3.831378452e-02 7.737050883e-01 1.815595343e-01 2.246127946e-01 3.025133600e-02 4.017574623e-02
5.294188377e+04 3.600398514e-02 7.586290211e-01 1.856630521e-01 2.304845154e-01 3.153860866e-02 3.885452254e-02
5.314629259e+04 3.394705029e-02 7.431330200e-01 1.898346344e-01 2.360508560e-01 3.292737527e-02 3.763931594e-02
5.335070140e+04 3.212194165e-02 7.272193400e-01 1.940596101e-01 2.412734347e-01 3.442616900e-02 3.652795691e-02
5.355511022e+04 3.050867193e-02 7.108901603e-01 1.983225970e-01 2.461138770e-01 3.604430927e-02 3.551780270e-02
5.375951904e+04 2.908845753e-02 6.941477895e-01 2.026075423e-01 2.505339429e-01 3.779194144e-02 3.460594326e-02
5.396392786e+04 2.784383337e-02 6.769949095e-01 2.068977592e-01 2.544956785e-01 3.968006670e-02 3.378938847e-02
5.416833667e+04 2.675873168e-02 6.594348588e-01 2.111759561e-01 2.579616040e-01 4.172055834e-02 3.306523427e-02
5.437274549e+04 2.581852598e-02 6.414719655e-01 2.154242630e-01 2.608949497e-01 4.392615907e-02 3.243080659e-02
5.457715431e+04 2.501004394e-02 6.231119316e-01 2.196242532e-01 2.632599584e-01 4.631045260e-02 3.188378380e-02
5.478156313e+04 2.432155428e-02 6.043622751e-01 2.237569635e-01 2.650222664e-01 4.888780208e-02 3.142230024e-02
5.498597194e+04 2.374273249e-02 5.852328314e-01 2.278029144e-01 2.661493758e-01 5.167324743e-02 3.104503424e-02
5.519038076e+04 2.326460893e-02 5.657363161e-01 2.317421320e-01 2.666112329e-01 5.468235125e-02 3.075128294e-02
5.539478958e+04 2.287950396e-02 5.458889485e-01 2.355541736e-01 2.663809240e-01 5.793098081e-02 3.054102797e-02
5.559919840e+04 2.258095387e-02 5.257111274e-01 2.392181582e-01 2.654354906e-01 6.143501860e-02 3.041499516e-02
5.580360721e+04 2.236363038e-02 5.052281507e-01 2.427128044e-01 2.637568591e-01 6.520999337e-02 3.037471147e-02
5.600801603e+04 2.222325730e-02 4.844709462e-01 2.460164764e-01 2.613328784e-01 6.927061278e-02 3.042256339e-02
5.621242485e+04 2.215652442e-02 4.634767950e-01 2.491072385e-01 2.581584384e-01 7.363019860e-02 3.056185712e-02
5.641683367e+04 2.216099951e-02 4.422900043e-01 2.519629185e-01 2.542366308e-01 7.830002562e-02 3.079688315e-02
5.662124248e+04 2.223503937e-02 4.209624764e-01 2.545611799e-01 2.495798926e-01 8.328856657e-02 3.113298741e-02
5.682565130e+04 2.237769916e-02 3.995541133e-01 2.568796015e-01 2.442110664e-01 8.860065135e-02 3.157664999e-02
5.703006012e+04 2.258863898e-02 3.781329928e-01 2.588957616e-01 2.381642937e-01 9.423656390e-02 3.213557179e-02
5.723446894e+04 2.286802582e-02 3.567752170e-01 2.605873264e-01 2.314856116e-01 1.001911035e-01 3.281877018e-02
5.743887776e+04 2.321643070e-02 3.355644160e-01 2.619321365e-01 2.242332093e-01 1.064526577e-01 3.363668176e-02
5.764328657e+04 2.363471898e-02 3.145908253e-01 2.629082905e-01 2.164772124e-01 1.130023193e-01 3.460127314e-02
5.784769539e+04 2.412393184e-02 2.939499042e-01 2.634942227e-01 2.082989376e-01 1.198130956e-01 3.572615619e-02
5.805210421e+04 2.468515955e-02 2.737404699e-01 2.636687721e-01 1.997895595e-01 1.268492701e-01 3.702670606e-02
5.825651303e+04 2.531940635e-02 2.540624566e-01 2.634112449e-01 1.910482384e-01 1.340659479e-01 3.852017531e-02
5.846092184e+04 2.602744666e-02 2.350143249e-01 2.627014735e-01 1.821797470e-01 1.414088188e-01 4.022579717e-02
5.866533066e+04 2.680967573e-02 2.166902540e-01 2.615198806e-01 1.732917011e-01 1.488141809e-01 4.216486618e-02
5.886973948e+04 2.766595684e-02 1.991772935e-01 2.598475615e-01 1.644915812e-01 1.562092284e-01 4.436078018e-02
5.907414830e+04 2.859546868e-02 1.825526401e-01 2.576664042e-01 1.558837318e-01 1.635126168e-01 4.683902222e-02
5.927855711e+04 2.959655726e-02 1.668812279e-01 2.549592751e-01 1.475665525e-01 1.706353281e-01 4.962705007e-02
5.948296593e+04 3.066659662e-02 1.522138063e-01 2.517102998e-01 1.396300876e-01 1.774818458e-01 5.275405451e-02
5.968737475e+04 3.180186269e-02 1.385856172e-01 2.479052761e-01 1.321541803e-01 1.839516633e-01 5.625054148e-02
5.989178357e+04 3.299742445e-02 1.260157892e-01 2.435322602e-01 1.252073166e-01 1.899411774e-01 6.014766630e-02
6.009619238e+04 3.424705434e-02 1.145074265e-01 2.385823571e-01 1.188462350e-01 1.953460423e-01 6.447627805e-02
6.030060120e+04 3.554315972e-02 1.040484011e-01 2.330507463e-01 1.131162211e-01 2.000639898e-01 6.926557044e-02
6.050501002e+04 3.687673546e-02 9.461272234e-02 2.269379484e-01 1.080521179e-01 2.039982387e-01 7.454130557e-02
6.070941884e+04 3.823733647e-02 8.616238507e-02 2.202513208e-01 1.036798668e-01 2.070614729e-01 8.032354974e-02
6.091382766e+04 3.961306867e-02 7.864952674e-02 2.130067262e-01 1.000184488e-01 2.091803488e-01 8.662391670e-02
6.111823647e+04 4.099059599e-02 7.201873411e-02 2.052302730e-01 9.708206149e-02 2.103004000e-01 9.344237041e-02
6.132264529e+04 4.235516288e-02 6.620934468e-02 1.969599700e-01 9.488235173e-02 2.103910726e-01 1.007637182e-01
6.152705411e+04 4.369063264e-02 6.115761322e-02 1.882470975e-01 9.343054642e-02 2.094505107e-01 1.085540229e-01
6.173146293e+04 4.497954625e-02 5.679863295e-02 1.791570391e-01 9.273931092e-02 2.075095661e-01 1.167572622e-01
6.193587174e+04 4.620320990e-02 5.306793310e-02 1.697693021e-01 9.282418207e-02 2.046344513e-01 1.252926674e-01
6.214028056e+04 4.734182364e-02 4.990274060e-02 1.601765488e-01 9.370443714e-02 2.009275302e-01 1.340531970e-01
6.234468938e+04 4.837467335e-02 4.724286560e-02 1.504824390e-01 9.540320346e-02 1.965257690e-01 1.429056457e-01
6.254909820e+04 4.928041120e-02 4.503126062e-02 1.407982955e-01 9.794665115e-02 1.915967271e-01 1.516927818e-01
6.275350701e+04 5.003745855e-02 4.321427266e-02 1.312387903e-01 1.013620611e-01 1.863323143e-01 1.602377737e-01
6.295791583e+04 5.062456943e-02 4.174165627e-02 1.219169154e-01 1.056745524e-01 1.809408077e-01 1.683510211e-01
6.316232465e+04 5.102158997e-02 4.056640043e-02 1.129387410e-01 1.109023122e-01 1.756379815e-01 1.758393129e-01
6.336673347e+04 5.121044104e-02 3.964442410e-02 1.043985290e-01 1.170502623e-01 1.706383421e-01 1.825169949e-01
6.357114228e+04 5.117632775e-02 3.893422913e-02 9.637458426e-02 1.241022112e-01 1.661474003e-01 1.882185907e-01
6.377555110e+04 5.090913422e-02 3.839651368e-02 8.892639199e-02 1.320120130e-01 1.623555317e-01 1.928122837e-01
6.397995992e+04 5.040491252e-02 3.799383886e-02 8.209312224e-02 1.406944834e-01 1.594337747e-01 1.962130936e-01
6.418436874e+04 4.966730029e-02 3.769036748e-02 7.589357158e-02 1.500173994e-01 1.575313177e-01 1.983946225e-01
6.438877756e+04 4.870864226e-02 3.745172019e-02 7.032738316e-02 1.597963979e-01 1.567739986e-01 1.993976965e-01
6.459318637e+04 4.755055396e-02 3.724499438e-02 6.537721652e-02 1.697946611e-01 1.572629463e-01 1.993344743e-01
6.479759519e+04 4.622369277e-02 3.703898385e-02 6.101155571e-02 1.797292518e-01 1.590722180e-01 1.983867597e-01
6.500200401e+04 4.476657614e-02 3.680464393e-02 5.718779585e-02 1.892853011e-01 1.622444379e-01 1.967979487e-01
6.520641283e+04 4.322344547e-02 3.651583003e-02 5.385530397e-02 1.981380866e-01 1.667837504e-01 1.948590870e-01
6.541082164e+04 4.164138114e-02 3.615030462e-02 5.095823893e-02 2.059814146e-01 1.726460688e-01 1.928907187e-01
6.561523046e+04 4.006699090e-02 3.569097176e-02 4.843803844e-02 2.125597454e-01 1.797273911e-01 1.912225449e-01
6.581963928e+04 3.854312804e-02 3.512719973e-02 4.623551512e-02 2.176995301e-01 1.878524690e-01 1.901733804e-01
6.602404810e+04 3.710603820e-02 3.445604717e-02 4.429261028e-02 2.213355667e-01 1.967668052e-01 1.900328530e-01
6.622845691e+04 3.578327148e-02 3.368307747e-02 4.255389059e-02 2.235272329e-01 2.061365075e-01 1.910455581e-01
6.643286573e+04 3.459248905e-02 3.282248816e-02 4.096790376e-02 2.244615040e-01 2.155598184e-01 1.933969667e-01
6.663727455e+04 3.354117294e-02 3.189630219e-02 3.948849660e-02 2.244410087e-01 2.245931740e-01 1.971999746e-01
6.684168337e+04 3.262710794e-02 3.093254814e-02 3.807616960e-02 2.238582880e-01 2.327916971e-01 2.024810265e-01
6.704609218e+04 3.183945794e-02 2.996257415e-02 3.669946099e-02 2.231598668e-01 2.397602912e-01 2.091660289e-01
6.725050100e+04 3.116025304e-02 2.901786712e-02 3.533624268e-02 2.228055032e-01 2.452076387e-01 2.170682813e-01
6.745490982e+04 3.056615467e-02 2.812684968e-02 3.397470239e-02 2.232276513e-01 2.489934010e-01 2.258828585e-01
6.765931864e+04 3.003041183e-02 2.731214537e-02 3.261368476e-02 2.247949347e-01 2.511583205e-01 2.351936058e-01
6.786372745e+04 2.952497391e-02 2.658865650e-02 3.126207343e-02 2.277810987e-01 2.519296426e-01 2.444985363e-01
6.806813627e+04 2.902274332e-02 2.596261269e-02 2.993702207e-02 2.323389473e-01 2.516994902e-01 2.532564954e-01
6.827254509e+04 2.849992065e-02 2.543157199e-02 2.866109373e-02 2.384793814e-01 2.509787436e-01 2.609524619e-01
6.847695391e+04 2.793832838e-02 2.498521209e-02 2.745867767e-02 2.460556709e-01 2.503362239e-01 2.671723028e-01
6.868136273e+04 2.732745616e-02 2.460675788e-02 2.635224498e-02 2.547583879e-01 2.503322288e-01 2.716725803e-01
6.888577154e+04 2.666587562e-02 2.427485593e-02 2.535908177e-02 2.641270462e-01 2.514566774e-01 2.744294386e-01
6.909018036e+04 2.596160952e-02 2.396578020e-02 2.448898468e-02 2.735859141e-01 2.540771161e-01 2.756537083e-01
6.929458918e+04 2.523115171e-02 2.365587660e-02 2.374314436e-02 2.825075154e-01 2.583981857e-01 2.757669850e-01
6.949899800e+04 2.449709948e-02 2.332413473e-02 2.311419217e-02 2.902996336e-01 2.644326113e-01 2.753428223e-01
6.970340681e+04 2.378471888e-02 2.295470145e-02 2.258721585e-02 2.965023897e-01 2.719853326e-01 2.750250422e-01
6.990781563e+04 2.311807356e-02 2.253902725e-02 2.214149172e-02 3.008747200e-01 2.806561094e-01 2.754387308e-01
7.011222445e+04 2.251646260e-02 2.207722344e-02 2.175270778e-02 3.034482423e-01 2.898690028e-01 2.771076697e-01
7.031663327e+04 2.199179491e-02 2.157819841e-02 2.139550302e-02 3.045326665e-01 2.989359882e-01 2.803868322e-01
7.052104208e+04 2.154724891e-02 2.105831144e-02 2.104617078e-02 3.046690071e-01 3.071545987e-01 2.854137686e-01
7.072545090e+04 2.117726822e-02 2.053862976e-02 2.068533110e-02 3.045405073e-01 3.139271700e-01 2.920812462e-01
7.092985972e+04 2.086872664e-02 2.004128126e-02 2.030027185e-02 3.048609890e-01 3.188769488e-01 3.000357185e-01
7.113426854e+04 2.060300041e-02 1.958567192e-02 1.988654205e-02 3.062626222e-01 3.219306598e-01 3.087092623e-01
7.133867735e+04 2.035866985e-02 1.918535694e-02 1.944835109e-02 3.092004809e-01 3.233425288e-01 3.173918304e-01
7.154308617e+04 2.011457469e-02 1.884612349e-02 1.899747750e-02 3.138839656e-01 3.236503867e-01 3.253427721e-01
7.174749499e+04 1.985290979e-02 1.856549820e-02 1.855073780e-02 3.202402941e-01 3.235741938e-01 3.319264192e-01
7.195190381e+04 1.956195763e-02 1.833358973e-02 1.812649073e-02 3.279147392e-01 3.238823977e-01 3.367423839e-01
7.215631263e+04 1.923796076e-02 1.813499808e-02 1.774095685e-02 3.363136675e-01 3.252560261e-01 3.397152994e-01
7.236072144e+04 1.888564327e-02 1.795145766e-02 1.740516707e-02 3.446942896e-01 3.281746211e-01 3.411163804e-01
7.256513026e+04 1.851709161e-02 1.776486502e-02 1.712311891e-02 3.522955960e-01 3.328380605e-01 3.415085285e-01
7.276953908e+04 1.814910380e-02 1.756030704e-02 1.689136124e-02 3.584895322e-01 3.391310343e-01 3.416294603e-01
7.297394790e+04 1.779957445e-02 1.732863360e-02 1.669991044e-02 3.629174227e-01 3.466349121e-01 3.422434186e-01
7.317835671e+04 1.748377909e-02 1.706806252e-02 1.653421466e-02 3.655732198e-01 3.546916683e-01 3.439953711e-01
7.338276553e+04 1.721141655e-02 1.678436782e-02 1.637780259e-02 3.668070518e-01 3.625197397e-01 3.472942520e-01
7.358717435e+04 1.698498759e-02 1.648946530e-02 1.621522011e-02 3.672461695e-01 3.693687829e-01 3.522408654e-01
7.379158317e+04 1.679969800e-02 1.619863810e-02 1.603480845e-02 3.676552675e-01 3.746827534e-01 3.586084461e-01
7.399599198e+04 1.664474148e-02 1.592707054e-02 1.583082296e-02 3.687732620e-01 3.782286841e-01 3.658804582e-01
7.420040080e+04 1.650561930e-02 1.568656667e-02 1.560439857e-02 3.711641121e-01 3.801517583e-01 3.733463745e-01
7.440480962e+04 1.636705336e-02 1.548322484e-02 1.536304034e-02 3.751091470e-01 3.809381263e-01 3.802459056e-01
7.460921844e+04 1.621599700e-02 1.531650145e-02 1.511866953e-02 3.805560505e-01 3.812961930e-01 3.859360310e-01
7.481362725e+04 1.604419868e-02 1.517971229e-02 1.488468620e-02 3.871308951e-01 3.819913690e-01 3.900403569e-01
7.501803607e+04 1.584977350e-02 1.506172503e-02 1.467281963e-02 3.942138971e-01 3.836778878e-01 3.925375537e-01
7.522244489e+04 1.563736692e-02 1.494943482e-02 1.449056687e-02 4.010701961e-01 3.867646456e-01 3.937613935e-01
7.542685371e+04 1.541679880e-02 1.483054136e-02 1.433978218e-02 4.070141490e-01 3.913373353e-01 3.943121730e-01
7.563126253e+04 1.520050367e-02 1.469610509e-02 1.421661325e-02 4.115696028e-01 3.971470349e-01 3.949072614e-01
7.583567134e+04 1.500044904e-02 1.454235985e-02 1.411265428e-02 4.145829603e-01 4.036663847e-01 3.962129814e-01
7.604008016e+04 1.482535358e-02 1.437134388e-02 1.401697577e-02 4.162549188e-01 4.102064610e-01 3.986986698e-01
7.624448898e+04 1.467887423e-02 1.419015126e-02 1.391858376e-02 4.170814047e-01 4.160746544e-01 4.025415777e-01
7.644889780e+04 1.455909782e-02 1.400896532e-02 1.380881730e-02 4.177224067e-01 4.207396100e-01 4.075971295e-01
7.665330661e+04 1.445931282e-02 1.383841531e-02 1.368317800e-02 4.188387525e-01 4.239590949e-01 4.134375378e-01
7.685771543e+04 1.436977961e-02 1.368697419e-02 1.354217241e-02 4.209388128e-01 4.258338268e-01 4.194528606e-01
7.706212425e+04 1.428005749e-02 1.355907535e-02 1.339093216e-02 4.242698928e-01 4.267708064e-01 4.249956359e-01
7.726653307e+04 1.418138633e-02 1.345434078e-02 1.323770131e-02 4.287729264e-01 4.273694363e-01 4.295374781e-01
7.747094188e+04 1.406860900e-02 1.336798615e-02 1.309161141e-02 4.341060260e-01 4.282662865e-01 4.327970954e-01
7.767535070e+04 1.394119468e-02 1.329219230e-02 1.296037125e-02 4.397308515e-01 4.299818927e-01 4.348034165e-01
7.787975952e+04 1.380310848e-02 1.321806612e-02 1.284848245e-02 4.450442671e-01 4.328057001e-01 4.358760812e-01
7.808416834e+04 1.366156590e-02 1.313773800e-02 1.275638062e-02 4.495259207e-01 4.367406904e-01 4.365316756e-01
7.828857715e+04 1.352502877e-02 1.304613421e-02 1.268061049e-02 4.528646345e-01 4.415147351e-01 4.373460422e-01
7.849298597e+04 1.340101425e-02 1.294202357e-02 1.261488715e-02 4.550290933e-01 4.466537206e-01 4.388120751e-01
7.869739479e+04 1.329430549e-02 1.282808984e-02 1.255172878e-02 4.562635994e-01 4.516004494e-01 4.412278504e-01
7.890180361e+04 1.320598190e-02 1.271002420e-02 1.248426550e-02 4.570127176e-01 4.558524891e-01 4.446374558e-01
7.910621242e+04 1.313342047e-02 1.259490442e-02 1.240781552e-02 4.577997208e-01 4.590847130e-01 4.488330551e-01
7.931062124e+04 1.307116680e-02 1.248932786e-02 1.232087158e-02 4.590944298e-01 4.612237553e-01 4.534145683e-01
7.951503006e+04 1.301239820e-02 1.239780739e-02 1.222526960e-02 4.612041505e-01 4.624544335e-01 4.578926576e-01
7.971943888e+04 1.295060685e-02 1.232181861e-02 1.212551564e-02 4.642108708e-01 4.631590805e-01 4.618108769e-01
7.992384770e+04 1.288111243e-02 1.225966317e-02 1.202747960e-02 4.679645486e-01 4.638106993e-01 4.648567225e-01
8.012825651e+04 1.280206246e-02 1.220709584e-02 1.193683192e-02 4.721302257e-01 4.648517933e-01 4.669327659e-01
8.033266533e+04 1.271469348e-02 1.215849661e-02 1.185765306e-02 4.762764336e-01 4.665905489e-01 4.681694883e-01
8.053707415e+04 1.262281627e-02 1.210827345e-02 1.179155647e-02 4.799831644e-01 4.691371398e-01 4.688793351e-01
8.074148297e+04 1.253169169e-02 1.205217239e-02 1.173748045e-02 4.829435888e-01 4.723900030e-01 4.694682408e-01
8.094589178e+04 1.244662123e-02 1.198819489e-02 1.169213417e-02 4.850335229e-01 4.760717725e-01 4.703309735e-01
8.115030060e+04 1.237164433e-02 1.191692092e-02 1.165092244e-02 4.863315288e-01 4.798037182e-01 4.717583245e-01
8.135470942e+04 1.230865251e-02 1.184118900e-02 1.160910200e-02 4.870872321e-01 4.832007620e-01 4.738760557e-01
8.155911824e+04 1.225709836e-02 1.176523984e-02 1.156289351e-02 4.876492752e-01 4.859640971e-01 4.766266075e-01
8.176352705e+04 1.221430291e-02 1.169357658e-02 1.151029855e-02 4.883749824e-01 4.879485592e-01 4.797937863e-01
8.196793587e+04 1.217622954e-02 1.162985449e-02 1.145144386e-02 4.895458110e-01 4.891884208e-01 4.830622580e-01
8.217234469e+04 1.213850525e-02 1.157606892e-02 1.138839986e-02 4.913075412e-01 4.898776992e-01 4.860966764e-01
8.237675351e+04 1.209744627e-02 1.153221070e-02 1.132453985e-02 4.936464424e-01 4.903126826e-01 4.886216620e-01
8.258116232e+04 1.205085481e-02 1.149641790e-02 1.126363328e-02 4.964031572e-01 4.908147609e-01 4.904832363e-01
8.278557114e+04 1.199841786e-02 1.146553668e-02 1.120891907e-02 4.993183386e-01 4.916543226e-01 4.916774160e-01
8.298997996e+04 1.194164082e-02 1.143592544e-02 1.116238479e-02 5.020979732e-01 4.929931131e-01 4.923410717e-01
8.319438878e+04 1.188335806e-02 1.140430678e-02 1.112440196e-02 5.044828329e-01 4.948559760e-01 4.927099631e-01
8.339879760e+04 1.182696780e-02 1.136847604e-02 1.109376331e-02 5.063058070e-01 4.971351613e-01 4.930571218e-01
8.360320641e+04 1.177559986e-02 1.132771653e-02 1.106807056e-02 5.075240457e-01 4.996233811e-01 4.936283926e-01
8.380761523e+04 1.173141699e-02 1.128285153e-02 1.104434949e-02 5.082203003e-01 5.020663087e-01 4.945898409e-01
8.401202405e+04 1.169519968e-02 1.123593936e-02 1.101974345e-02 5.085750010e-01 5.042222174e-01 4.959974862e-01
8.421643287e+04 1.166627696e-02 1.118971095e-02 1.099212765e-02 5.088185098e-01 5.059149710e-01 4.977933794e-01
8.442084168e+04 1.164278165e-02 1.114690032e-02 1.096051838e-02 5.091764948e-01 5.070687508e-01 4.998263985e-01
8.462525050e+04 1.162214042e-02 1.110963319e-02 1.092520168e-02 5.098214070e-01 5.077177782e-01 5.018913475e-01
8.482965932e+04 1.160167347e-02 1.107900496e-02 1.088757299e-02 5.108398624e-01 5.079907019e-01 5.037768565e-01
8.503406814e+04 1.157916916e-02 1.105492182e-02 1.084974433e-02 5.122211224e-01 5.080754082e-01 5.053112645e-01
8.523847695e+04 1.155331535e-02 1.103620988e-02 1.081402655e-02 5.138667387e-01 5.081741940e-01 5.063967159e-01
8.544288577e+04 1.152390778e-02 1.102094107e-02 1.078241269e-02 5.156175964e-01 5.084600434e-01 5.070247584e-01
8.564729459e+04 1.149180691e-02 1.100688718e-02 1.075617612e-02 5.172913856e-01 5.090432200e-01 5.072714308e-01
8.585170341e+04 1.145867222e-02 1.099199670e-02 1.073565862e-02 5.187219542e-01 5.099539287e-01 5.072747813e-01
8.605611222e+04 1.142654998e-02 1.097479761e-02 1.072027033e-02 5.197923783e-01 5.111426286e-01 5.072014484e-01
8.626052104e+04 1.139741569e-02 1.095465235e-02 1.070867729e-02 5.204554382e-01 5.124960473e-01 5.072105279e-01
8.646492986e+04 1.137277125e-02 1.093182188e-02 1.069912324e-02 5.207379590e-01 5.138646579e-01 5.074224073e-01
8.666933868e+04 1.135337582e-02 1.090734307e-02 1.068980628e-02 5.207297216e-01 5.150950490e-01 5.078982712e-01
8.687374749e+04 1.133914994e-02 1.088275798e-02 1.067923451e-02 5.205606521e-01 5.160605786e-01 5.086330180e-01
8.707815631e+04 1.132925524e-02 1.085976435e-02 1.066649095e-02 5.203719874e-01 5.166842836e-01 5.095617660e-01
8.728256513e+04 1.132230970e-02 1.083986764e-02 1.065136734e-02 5.202883930e-01 5.169501568e-01 5.105767628e-01
8.748697395e+04 1.131669045e-02 1.082409982e-02 1.063434942e-02 5.203956020e-01 5.169016019e-01 5.115512787e-01
8.769138277e+04 1.131085562e-02 1.081285634e-02 1.061646867e-02 5.207276773e-01 5.166284489e-01 5.123650305e-01
8.789579158e+04 1.130362407e-02 1.080586928e-02 1.059906143e-02 5.212650668e-01 5.162462742e-01 5.129263091e-01
8.810020040e+04 1.129436566e-02 1.080230557e-02 1.058349138e-02 5.219425362e-01 5.158729736e-01 5.131868989e-01
8.830460922e+04 1.128307494e-02 1.080096052e-02 1.057089018e-02 5.226647170e-01 5.156070611e-01 5.131476879e-01
8.850901804e+04 1.127032275e-02 1.080050064e-02 1.056196657e-02 5.233256345e-01 5.155117967e-01 5.128546052e-01
8.871342685e+04 1.125710746e-02 1.079970981e-02 1.055690815e-02 5.238285582e-01 5.156069072e-01 5.123868273e-01
8.891783567e+04 1.124463963e-02 1.079769353e-02 1.055538749e-02 5.241024226e-01 5.158690018e-01 5.118399299e-01
8.912224449e+04 1.123410915e-02 1.079401074e-02 1.055665589e-02 5.241124071e-01 5.162390317e-01 5.113080173e-01
8.932665331e+04 1.122647594e-02 1.078871562e-02 1.055970255e-02 5.238631713e-01 5.166353553e-01 5.108677314e-01
8.953106212e+04 1.122231897e-02 1.078230994e-02 1.056344542e-02 5.233949522e-01 5.169694884e-01 5.105667886e-01
8.973547094e+04 1.122176632e-02 1.077562196e-02 1.056691630e-02 5.227738896e-01 5.171615265e-01 5.104186127e-01
8.993987976e+04 1.122450617e-02 1.076964004e-02 1.056941288e-02 5.220789265e-01 5.171528703e-01 5.104030292e-01
9.014428858e+04 1.122986964e-02 1.076533393e-02 1.057059383e-02 5.213878641e-01 5.169142806e-01 5.104723642e-01
