time            Ak              Br              Cj              sAk             sBr             sCj            
9.014428858e+04 7.434585618e-03 7.139784121e-03 8.914347749e-03 7.513039652e-01 8.604409392e-01 6.193337620e-01
9.034869739e+04 7.646172359e-03 6.905021136e-03 8.844366543e-03 7.244050894e-01 8.768384436e-01 6.384494015e-01
9.055310621e+04 7.874316157e-03 6.725393887e-03 8.706001501e-03 6.999624576e-01 8.857567432e-01 6.622116129e-01
9.075751503e+04 8.107786483e-03 6.602881453e-03 8.506781860e-03 6.791221118e-01 8.868934299e-01 6.897587421e-01
9.096192385e+04 8.334415612e-03 6.536847193e-03 8.258951697e-03 6.627643637e-01 8.804759614e-01 7.199927004e-01
9.116633267e+04 8.541530891e-03 6.524809809e-03 7.978267231e-03 6.515137745e-01 8.672302464e-01 7.515980967e-01
9.137074148e+04 8.716592173e-03 6.562989555e-03 7.682269508e-03 6.457616759e-01 8.482996227e-01 7.830926331e-01
9.157515030e+04 8.848008300e-03 6.646605853e-03 7.388378670e-03 6.456903923e-01 8.251274131e-01 8.129095034e-01
9.177955912e+04 8.926081787e-03 6.769979837e-03 7.112187124e-03 6.512914717e-01 7.993203282e-01 8.395060548e-01
9.198396794e+04 8.943980883e-03 6.926515089e-03 6.866278253e-03 6.623738702e-01 7.725133639e-01 8.614847601e-01
9.218837675e+04 8.898610396e-03 7.108637075e-03 6.659693330e-03 6.785620022e-01 7.462524966e-01 8.777117275e-01
9.239278557e+04 8.791206073e-03 7.307762959e-03 6.498003337e-03 6.992877020e-01 7.219081538e-01 8.874141111e-01
9.259719439e+04 8.627499637e-03 7.514355822e-03 6.383782293e-03 7.237822346e-01 7.006231567e-01 8.902443700e-01
9.280160321e+04 8.417340424e-03 7.718102901e-03 6.317248511e-03 7.510766100e-01 6.832930612e-01 8.863024887e-01
9.300601202e+04 8.173769826e-03 7.908241360e-03 6.296881250e-03 7.800180076e-01 6.705705619e-01 8.761150874e-01
9.321042084e+04 7.911672262e-03 8.074037584e-03 6.319896317e-03 8.093080757e-01 6.628841526e-01 8.605754715e-01
9.341482966e+04 7.646242314e-03 8.205407128e-03 6.382545113e-03 8.375649087e-01 6.604611184e-01 8.408541599e-01
9.361923848e+04 7.391555569e-03 8.293638756e-03 6.480257035e-03 8.634055894e-01 6.633473150e-01 8.182926391e-01
9.382364729e+04 7.159490375e-03 8.332158262e-03 6.607674117e-03 8.855414161e-01 6.714192614e-01 7.942944623e-01
9.402805611e+04 6.959133542e-03 8.317238754e-03 6.758635680e-03 9.028746466e-01 6.843874252e-01 7.702266820e-01
9.423246493e+04 6.796666680e-03 8.248540894e-03 6.926167592e-03 9.145844648e-01 7.017926900e-01 7.473413076e-01
9.443687375e+04 6.675612951e-03 8.129361768e-03 7.102521959e-03 9.201910561e-01 7.230005871e-01 7.267216985e-01
9.464128257e+04 6.597277731e-03 7.966499061e-03 7.279300930e-03 9.195899729e-01 7.471994909e-01 7.092537464e-01
9.484569138e+04 6.561230644e-03 7.769694521e-03 7.447687580e-03 9.130530524e-01 7.734094270e-01 6.956177689e-01
9.505010020e+04 6.565718700e-03 7.550709648e-03 7.598792773e-03 9.011962774e-01 8.005071692e-01 6.862947438e-01
9.525450902e+04 6.607959644e-03 7.322174530e-03 7.724112527e-03 8.849193896e-01 8.272708569e-01 6.815797941e-01
9.545891784e+04 6.684313140e-03 7.096410609e-03 7.816071926e-03 8.653258802e-01 8.524434624e-01 6.815966445e-01
9.566332665e+04 6.790355816e-03 6.884427960e-03 7.868612124e-03 8.436329844e-01 8.748106783e-01 6.863090487e-01
9.586773547e+04 6.920901011e-03 6.695238125e-03 7.877759023e-03 8.210828014e-01 8.932854598e-01 6.955269985e-01
9.607214429e+04 7.070006876e-03 6.535543680e-03 7.842085353e-03 7.988644582e-01 9.069883506e-01 7.089083126e-01
9.627655311e+04 7.231010640e-03 6.409752126e-03 7.762986965e-03 7.780531161e-01 9.153143284e-01 7.259579132e-01
9.648096192e+04 7.396621922e-03 6.320219152e-03 7.644691740e-03 7.595692093e-01 9.179770667e-01 7.460289674e-01
9.668537074e+04 7.559095435e-03 6.267597644e-03 7.493964344e-03 7.441569437e-01 9.150255760e-01 7.683303552e-01
9.688977956e+04 7.710494964e-03 6.251191799e-03 7.319518737e-03 7.323786071e-01 9.068315567e-01 7.919448081e-01
9.709418838e+04 7.843047771e-03 6.269250261e-03 7.131213889e-03 7.246196617e-01 8.940495604e-01 8.158607394e-01
9.729859719e+04 7.949572110e-03 6.319171409e-03 6.939164036e-03 7.210993189e-01 8.775563614e-01 8.390177131e-01
9.750300601e+04 8.023951150e-03 6.397626587e-03 6.752901347e-03 7.218823342e-01 8.583766764e-01 8.603639643e-01
9.770741483e+04 8.061606742e-03 6.500621841e-03 6.580719606e-03 7.268889441e-01 8.376054095e-01 8.789202717e-01
9.791182365e+04 8.059917499e-03 6.623528501e-03 6.429267705e-03 7.359019565e-01 8.163342101e-01 8.938440841e-01
9.811623246e+04 8.018516884e-03 6.761112645e-03 6.303402212e-03 7.485713533e-01 7.955898734e-01 9.044861035e-01
9.832064128e+04 7.939412964e-03 6.907589676e-03 6.206251611e-03 7.644183178e-01 7.762883060e-01 9.104330849e-01
9.852505010e+04 7.826888870e-03 7.056724654e-03 6.139415904e-03 7.828413615e-01 7.592053334e-01 9.115320226e-01
9.872945892e+04 7.687174141e-03 7.201991575e-03 6.103222372e-03 8.031275305e-01 7.449627935e-01 9.078934801e-01
9.893386774e+04 7.527919920e-03 7.336795920e-03 6.096973609e-03 8.244711632e-01 7.340266907e-01 8.998743775e-01
9.913827655e+04 7.357545852e-03 7.454758188e-03 6.119151634e-03 8.460016964e-01 7.267130927e-01 8.880431284e-01
9.934268537e+04 7.184555041e-03 7.550044661e-03 6.167563335e-03 8.668204047e-01 7.231979003e-01 8.731315701e-01
9.954709419e+04 7.016914257e-03 7.617723509e-03 6.239431492e-03 8.860443184e-01 7.235271921e-01 8.559793787e-01
9.975150301e+04 6.861577632e-03 7.654114015e-03 6.331446732e-03 9.028539488e-01 7.276260482e-01 8.374770142e-01
9.995591182e+04 6.724193896e-03 7.657089546e-03 6.439799964e-03 9.165404624e-01 7.353050552e-01 8.185125328e-01
1.001603206e+05 6.608995016e-03 7.626292268e-03 6.560215093e-03 9.265476467e-01 7.462648342e-01 7.999265095e-01
1.003647295e+05 6.518834294e-03 7.563220240e-03 6.687999209e-03 9.325043394e-01 7.600999153e-01 7.824775926e-01
1.005691383e+05 6.455321787e-03 7.471159931e-03 6.818124886e-03 9.342443102e-01 7.763039514e-01 7.668191818e-01
1.007735471e+05 6.419002642e-03 7.354957044e-03 6.945352561e-03 9.318114550e-01 7.942783523e-01 7.534868204e-01
1.009779559e+05 6.409537458e-03 7.220644384e-03 7.064397245e-03 9.254504342e-01 8.133463327e-01 7.428939724e-01
1.011823647e+05 6.425856067e-03 7.074970976e-03 7.170136726e-03 9.155839900e-01 8.327735545e-01 7.353338661e-01
1.013867735e+05 6.466273094e-03 6.924894132e-03 7.257853189e-03 9.027797106e-01 8.517956056e-01 7.309847443e-01
1.015911824e+05 6.528566898e-03 6.777099142e-03 7.323493132e-03 8.877095786e-01 8.696514303e-01 7.299165201e-01
1.017955912e+05 6.610029762e-03 6.637606644e-03 7.363923231e-03 8.711065705e-01 8.856204663e-01 7.320972093e-01
1.020000000e+05 6.707502254e-03 6.511501644e-03 7.377156865e-03 8.537222227e-01 8.990604550e-01 7.373984343e-01
