time            Cj              Ck             
7.034068136e+02 4.580752026e+01 5.027224613e+01
7.052104208e+02 4.581379079e+01 5.027926634e+01
7.070140281e+02 4.582003256e+01 5.028625341e+01
7.088176353e+02 4.582624578e+01 5.029320758e+01
7.106212425e+02 4.583243066e+01 5.030012909e+01
7.124248497e+02 4.583858742e+01 5.030701820e+01
7.142284569e+02 4.584471625e+01 5.031387515e+01
7.160320641e+02 4.585081738e+01 5.032070019e+01
7.178356713e+02 4.585689099e+01 5.032749354e+01
7.196392786e+02 4.586293729e+01 5.033425546e+01
7.214428858e+02 4.586895649e+01 5.034098617e+01
7.232464930e+02 4.587494877e+01 5.034768590e+01
7.250501002e+02 4.588091434e+01 5.035435489e+01
7.268537074e+02 4.588685339e+01 5.036099337e+01
7.286573146e+02 4.589276610e+01 5.036760155e+01
7.304609218e+02 4.589865267e+01 5.037417966e+01
7.322645291e+02 4.590451329e+01 5.038072792e+01
7.340681363e+02 4.591034814e+01 5.038724655e+01
7.358717435e+02 4.591615740e+01 5.039373576e+01
7.376753507e+02 4.592194126e+01 5.040019578e+01
7.394789579e+02 4.592769990e+01 5.040662680e+01
7.412825651e+02 4.593343350e+01 5.041302905e+01
7.430861723e+02 4.593914223e+01 5.041940272e+01
7.448897796e+02 4.594482628e+01 5.042574803e+01
7.466933868e+02 4.595048580e+01 5.043206518e+01
7.484969940e+02 4.595612098e+01 5.043835436e+01
7.503006012e+02 4.596173199e+01 5.044461579e+01
7.521042084e+02 4.596731899e+01 5.045084965e+01
7.539078156e+02 4.597288214e+01 5.045705614e+01
7.557114228e+02 4.597842163e+01 5.046323546e+01
7.575150301e+02 4.598393760e+01 5.046938780e+01
7.593186373e+02 4.598943023e+01 5.047551334e+01
7.611222445e+02 4.599489967e+01 5.048161228e+01
7.629258517e+02 4.600034608e+01 5.048768480e+01
7.647294589e+02 4.600576962e+01 5.049373109e+01
7.665330661e+02 4.601117045e+01 5.049975133e+01
7.683366733e+02 4.601654871e+01 5.050574570e+01
7.701402806e+02 4.602190457e+01 5.051171438e+01
7.719438878e+02 4.602723817e+01 5.051765755e+01
7.737474950e+02 4.603254967e+01 5.052357538e+01
7.755511022e+02 4.603783922e+01 5.052946805e+01
7.773547094e+02 4.604310695e+01 5.053533573e+01
7.791583166e+02 4.604835302e+01 5.054117859e+01
7.809619238e+02 4.605357758e+01 5.054699681e+01
7.827655311e+02 4.605878076e+01 5.055279054e+01
7.845691383e+02 4.606396271e+01 5.055855995e+01
7.863727455e+02 4.606912357e+01 5.056430522e+01
7.881763527e+02 4.607426347e+01 5.057002649e+01
7.899799599e+02 4.607938257e+01 5.057572394e+01
7.917835671e+02 4.608448099e+01 5.058139773e+01
7.935871743e+02 4.608955886e+01 5.058704801e+01
7.953907816e+02 4.609461633e+01 5.059267494e+01
7.971943888e+02 4.609965355e+01 5.059827869e+01
7.989979960e+02 4.610467060e+01 5.060385937e+01
8.008016032e+02 4.610966764e+01 5.060941718e+01
8.026052104e+02 4.611464481e+01 5.061495225e+01
8.044088176e+02 4.611960223e+01 5.062046474e+01
8.062124248e+02 4.612454003e+01 5.062595479e+01
8.080160321e+02 4.612945833e+01 5.063142255e+01
8.098196393e+02 4.613435726e+01 5.063686817e+01
8.116232465e+02 4.613923694e+01 5.064229179e+01
8.134268537e+02 4.614409750e+01 5.064769356e+01
8.152304609e+02 4.614893905e+01 5.065307362e+01
8.170340681e+02 4.615376172e+01 5.065843210e+01
8.188376754e+02 4.615856563e+01 5.066376915e+01
8.206412826e+02 4.616335090e+01 5.066908491e+01
8.224448898e+02 4.616811764e+01 5.067437951e+01
8.242484970e+02 4.617286597e+01 5.067965309e+01
8.260521042e+02 4.617759601e+01 5.068490579e+01
8.278557114e+02 4.618230787e+01 5.069013773e+01
8.296593186e+02 4.618700167e+01 5.069534906e+01
8.314629259e+02 4.619167751e+01 5.070053989e+01
8.332665331e+02 4.619633551e+01 5.070571037e+01
8.350701403e+02 4.620097579e+01 5.071086062e+01
8.368737475e+02 4.620559844e+01 5.071599077e+01
8.386773547e+02 4.621020358e+01 5.072110094e+01
8.404809619e+02 4.621479132e+01 5.072619127e+01
8.422845691e+02 4.621936177e+01 5.073126187e+01
8.440881764e+02 4.622391502e+01 5.073631286e+01
8.458917836e+02 4.622845119e+01 5.074134438e+01
8.476953908e+02 4.623297037e+01 5.074635655e+01
8.494989980e+02 4.623747269e+01 5.075134947e+01
8.513026052e+02 4.624195822e+01 5.075632328e+01
8.531062124e+02 4.624642709e+01 5.076127809e+01
8.549098196e+02 4.625087938e+01 5.076621402e+01
8.567134269e+02 4.625531520e+01 5.077113119e+01
8.585170341e+02 4.625973465e+01 5.077602970e+01
8.603206413e+02 4.626413783e+01 5.078090968e+01
8.621242485e+02 4.626852483e+01 5.078577124e+01
8.639278557e+02 4.627289575e+01 5.079061449e+01
8.657314629e+02 4.627725069e+01 5.079543953e+01
8.675350701e+02 4.628158973e+01 5.080024649e+01
8.693386774e+02 4.628591298e+01 5.080503546e+01
8.711422846e+02 4.629022053e+01 5.080980657e+01
8.729458918e+02 4.629451247e+01 5.081455991e+01
8.747494990e+02 4.629878890e+01 5.081929560e+01
8.765531062e+02 4.630304990e+01 5.082401374e+01
8.783567134e+02 4.630729557e+01 5.082871444e+01
8.801603206e+02 4.631152599e+01 5.083339779e+01
8.819639279e+02 4.631574126e+01 5.083806391e+01
8.837675351e+02 4.631994146e+01 5.084271289e+01
8.855711423e+02 4.632412668e+01 5.084734484e+01
8.873747495e+02 4.632829701e+01 5.085195986e+01
8.891783567e+02 4.633245253e+01 5.085655805e+01
8.909819639e+02 4.633659334e+01 5.086113951e+01
8.927855711e+02 4.634071951e+01 5.086570433e+01
8.945891784e+02 4.634483112e+01 5.087025262e+01
8.963927856e+02 4.634892827e+01 5.087478446e+01
8.981963928e+02 4.635301104e+01 5.087929997e+01
9.000000000e+02 4.635707950e+01 5.088379922e+01
