time            Ak              Br              Cj              sAk             sBr             sCj            
6.363126253e+03 3.888757920e+00 3.522059167e+00 3.257439319e+00 1.786064462e+00 2.147805355e+00 1.975573388e+00
6.377555110e+03 3.877717589e+00 3.478299130e+00 3.204045265e+00 1.755602096e+00 2.113666372e+00 1.946988277e+00
6.391983968e+03 3.865998563e+00 3.435852636e+00 3.151806085e+00 1.726166487e+00 2.080600365e+00 1.919328220e+00
6.406412826e+03 3.853603341e+00 3.394667288e+00 3.100700334e+00 1.697706553e+00 2.048555772e+00 1.892547546e+00
6.420841683e+03 3.840536044e+00 3.354693042e+00 3.050706423e+00 1.670174564e+00 2.017484359e+00 1.866603579e+00
6.435270541e+03 3.826802391e+00 3.315882118e+00 3.001802743e+00 1.643525864e+00 1.987340937e+00 1.841456391e+00
6.449699399e+03 3.812409678e+00 3.278188912e+00 2.953967759e+00 1.617718652e+00 1.958083156e+00 1.817068607e+00
6.464128257e+03 3.797366758e+00 3.241569895e+00 2.907180081e+00 1.592713703e+00 1.929671219e+00 1.793405147e+00
6.478557114e+03 3.781684017e+00 3.205983521e+00 2.861418511e+00 1.568474243e+00 1.902067777e+00 1.770433129e+00
6.492985972e+03 3.765373348e+00 3.171390131e+00 2.816662086e+00 1.544965705e+00 1.875237672e+00 1.748121641e+00
6.507414830e+03 3.748448126e+00 3.137751865e+00 2.772890094e+00 1.522155580e+00 1.849147800e+00 1.726441604e+00
6.521843687e+03 3.730923169e+00 3.105032567e+00 2.730082091e+00 1.500013274e+00 1.823766965e+00 1.705365657e+00
6.536272545e+03 3.712814705e+00 3.073197704e+00 2.688217911e+00 1.478509957e+00 1.799065738e+00 1.684868011e+00
6.550701403e+03 3.694140323e+00 3.042214281e+00 2.647277663e+00 1.457618447e+00 1.775016329e+00 1.664924348e+00
6.565130261e+03 3.674918920e+00 3.012050766e+00 2.607241741e+00 1.437313084e+00 1.751592479e+00 1.645511713e+00
6.579559118e+03 3.655170643e+00 2.982677010e+00 2.568090814e+00 1.417569630e+00 1.728769348e+00 1.626608417e+00
6.593987976e+03 3.634916821e+00 2.954064185e+00 2.529805828e+00 1.398365169e+00 1.706523422e+00 1.608193954e+00
6.608416834e+03 3.614179885e+00 2.926184709e+00 2.492368001e+00 1.379678019e+00 1.684832427e+00 1.590248917e+00
6.622845691e+03 3.592983289e+00 2.899012189e+00 2.455758817e+00 1.361487649e+00 1.663675242e+00 1.572754931e+00
6.637274549e+03 3.571351413e+00 2.872521361e+00 2.419960023e+00 1.343774605e+00 1.643031831e+00 1.555694577e+00
6.651703407e+03 3.549309468e+00 2.846688030e+00 2.384953629e+00 1.326520436e+00 1.622883168e+00 1.539051337e+00
6.666132265e+03 3.526883387e+00 2.821489026e+00 2.350721900e+00 1.309707635e+00 1.603211173e+00 1.522809531e+00
6.680561122e+03 3.504099715e+00 2.796902144e+00 2.317247357e+00 1.293319576e+00 1.583998659e+00 1.506954269e+00
6.694989980e+03 3.480985495e+00 2.772906108e+00 2.284512773e+00 1.277340458e+00 1.565229270e+00 1.491471395e+00
6.709418838e+03 3.457568143e+00 2.749480516e+00 2.252501173e+00 1.261755257e+00 1.546887434e+00 1.476347447e+00
6.723847695e+03 3.433875325e+00 2.726605810e+00 2.221195831e+00 1.246549678e+00 1.528958315e+00 1.461569613e+00
6.738276553e+03 3.409934835e+00 2.704263228e+00 2.190580275e+00 1.231710109e+00 1.511427772e+00 1.447125695e+00
6.752705411e+03 3.385774467e+00 2.682434773e+00 2.160638280e+00 1.217223583e+00 1.494282314e+00 1.433004065e+00
6.767134269e+03 3.361421893e+00 2.661103176e+00 2.131353877e+00 1.203077741e+00 1.477509066e+00 1.419193640e+00
6.781563126e+03 3.336904541e+00 2.640251861e+00 2.102711348e+00 1.189260793e+00 1.461095732e+00 1.405683845e+00
6.795991984e+03 3.312249475e+00 2.619864918e+00 2.074695231e+00 1.175761485e+00 1.445030563e+00 1.392464585e+00
6.810420842e+03 3.287483285e+00 2.599927071e+00 2.047290321e+00 1.162569077e+00 1.429302325e+00 1.379526220e+00
6.824849699e+03 3.262631977e+00 2.580423652e+00 2.020481673e+00 1.149673301e+00 1.413900273e+00 1.366859535e+00
6.839278557e+03 3.237720872e+00 2.561340573e+00 1.994254603e+00 1.137064348e+00 1.398814123e+00 1.354455722e+00
6.853707415e+03 3.212774525e+00 2.542664302e+00 1.968594695e+00 1.124732836e+00 1.384034030e+00 1.342306356e+00
6.868136273e+03 3.187816624e+00 2.524381838e+00 1.943487795e+00 1.112669786e+00 1.369550559e+00 1.330403371e+00
6.882565130e+03 3.162869930e+00 2.506480691e+00 1.918920023e+00 1.100866603e+00 1.355354670e+00 1.318739046e+00
6.896993988e+03 3.137956213e+00 2.488948856e+00 1.894877766e+00 1.089315056e+00 1.341437688e+00 1.307305979e+00
6.911422846e+03 3.113096183e+00 2.471774794e+00 1.871347688e+00 1.078007255e+00 1.327791296e+00 1.296097079e+00
6.925851703e+03 3.088309465e+00 2.454947419e+00 1.848316731e+00 1.066935644e+00 1.314407513e+00 1.285105552e+00
6.940280561e+03 3.063614565e+00 2.438456066e+00 1.825772106e+00 1.056092965e+00 1.301278665e+00 1.274324866e+00
6.954709419e+03 3.039028838e+00 2.422290485e+00 1.803701307e+00 1.045472262e+00 1.288397390e+00 1.263748763e+00
6.969138277e+03 3.014568475e+00 2.406440816e+00 1.782092109e+00 1.035066856e+00 1.275756609e+00 1.253371232e+00
6.983567134e+03 2.990248498e+00 2.390897580e+00 1.760932561e+00 1.024870333e+00 1.263349516e+00 1.243186496e+00
6.997995992e+03 2.966082768e+00 2.375651653e+00 1.740210995e+00 1.014876530e+00 1.251169561e+00 1.233189004e+00
7.012424850e+03 2.942083997e+00 2.360694261e+00 1.719916020e+00 1.005079524e+00 1.239210444e+00 1.223373420e+00
7.026853707e+03 2.918263767e+00 2.346016960e+00 1.700036524e+00 9.954736215e-01 1.227466103e+00 1.213734612e+00
7.041282565e+03 2.894632558e+00 2.331611623e+00 1.680561669e+00 9.860533450e-01 1.215930695e+00 1.204267642e+00
7.055711423e+03 2.871199775e+00 2.317470426e+00 1.661480894e+00 9.768134245e-01 1.204598594e+00 1.194967757e+00
7.070140281e+03 2.847973790e+00 2.303585839e+00 1.642783909e+00 9.677487872e-01 1.193464377e+00 1.185830380e+00
7.084569138e+03 2.824961982e+00 2.289950607e+00 1.624460694e+00 9.588545485e-01 1.182522817e+00 1.176851102e+00
7.098997996e+03 2.802170779e+00 2.276557745e+00 1.606501497e+00 9.501260032e-01 1.171768872e+00 1.168025676e+00
7.113426854e+03 2.779605710e+00 2.263400523e+00 1.588896827e+00 9.415586174e-01 1.161197677e+00 1.159350005e+00
7.127855711e+03 2.757271452e+00 2.250472457e+00 1.571637456e+00 9.331480209e-01 1.150804539e+00 1.150820142e+00
7.142284569e+03 2.735171878e+00 2.237767294e+00 1.554714407e+00 9.248899997e-01 1.140584925e+00 1.142432277e+00
7.156713427e+03 2.713310112e+00 2.225279011e+00 1.538118959e+00 9.167804887e-01 1.130534459e+00 1.134182735e+00
7.171142285e+03 2.691688577e+00 2.213001796e+00 1.521842635e+00 9.088155661e-01 1.120648912e+00 1.126067969e+00
7.185571142e+03 2.670309052e+00 2.200930046e+00 1.505877201e+00 9.009914463e-01 1.110924199e+00 1.118084552e+00
7.200000000e+03 2.649172714e+00 2.189058354e+00 1.490214661e+00 8.933044745e-01 1.101356371e+00 1.110229177e+00
